material_id,cif,formula,avg_volume
13742,"# generated using pymatgen
data_YTaO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.23123068
_cell_length_b   4.23123068
_cell_length_c   4.23123068
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YTaO3
_chemical_formula_sum   'Y1 Ta1 O3'
_cell_volume   75.75304776
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.24559079  -0.00000000  0.00000000  1
  Y  Y1  1  0.54121978  0.50000000  0.50000000  1
  O  O2  1  0.35744377  0.00000000  0.50000000  1
  O  O3  1  0.35744377  0.50000000  0.00000000  1
  O  O4  1  0.01424559  0.50000000  0.50000000  1
",TaYO3,15.150609504862933
5140,"# generated using pymatgen
data_MnGaNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96053940
_cell_length_b   3.96053940
_cell_length_c   3.96053940
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnGaNOF
_chemical_formula_sum   'Mn1 Ga1 N1 O1 F1'
_cell_volume   62.12451545
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00148510  0.00000000  0.00000000  1
  Ga  Ga1  1  0.50334588  0.50000000  0.50000000  1
  F  F2  1  0.49985423  0.00000000  0.50000000  1
  N  N3  1  0.50159644  0.50000000  0.00000000  1
  O  O4  1  0.00270446  0.50000000  0.50000000  1
",MnGaOFN,12.424903084358196
7640,"# generated using pymatgen
data_ZnNiN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75484342
_cell_length_b   3.75484342
_cell_length_c   3.75484342
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnNiN2O
_chemical_formula_sum   'Zn1 Ni1 N2 O1'
_cell_volume   52.93897070
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00080392  0.00000000  0.00000000  1
  Ni  Ni1  1  0.50754140  0.50000000  0.50000000  1
  N  N2  1  0.49935848  -0.00000000  0.50000000  1
  N  N3  1  0.49935848  0.50000000  -0.00000000  1
  O  O4  1  0.00406779  0.50000000  0.50000000  1
",ZnNiON2,10.587794161087999
13810,"# generated using pymatgen
data_AlAuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.15690038
_cell_length_b   4.15690038
_cell_length_c   4.15690038
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAuO3
_chemical_formula_sum   'Al1 Au1 O3'
_cell_volume   71.83049348
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.26390191  -0.00000000  0.00000000  1
  Au  Au1  1  0.48302397  0.50000000  0.50000000  1
  O  O2  1  0.37836344  -0.00000000  0.50000000  1
  O  O3  1  0.37836344  0.50000000  0.00000000  1
  O  O4  1  -0.02439842  0.50000000  0.50000000  1
",AlAuO3,14.366098704400574
11203,"# generated using pymatgen
data_Co2O2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88550393
_cell_length_b   3.88550393
_cell_length_c   3.88550393
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Co2O2F
_chemical_formula_sum   'Co2 O2 F1'
_cell_volume   58.65999978
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  -0.14694646  0.00000000  0.00000000  1
  Co  Co1  1  0.52489545  0.50000000  0.50000000  1
  F  F2  1  0.54877960  0.00000000  0.50000000  1
  O  O3  1  0.61102906  0.50000000  0.00000000  1
  O  O4  1  0.04455210  0.50000000  0.50000000  1
",CoCoO2F,11.731999974296977
13319,"# generated using pymatgen
data_TaCuO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88905377
_cell_length_b   3.88905377
_cell_length_c   3.88905377
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaCuO2F
_chemical_formula_sum   'Ta1 Cu1 O2 F1'
_cell_volume   58.82092391
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00040263  0.00000000  0.00000000  1
  Cu  Cu1  1  0.50538375  0.50000000  0.50000000  1
  F  F2  1  0.49944638  0.00000000  0.50000000  1
  O  O3  1  0.50022697  0.50000000  0.00000000  1
  O  O4  1  0.00477834  0.50000000  0.50000000  1
",TaCuO2F,11.764184821390488
430,"# generated using pymatgen
data_TeAsNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07153167
_cell_length_b   4.07153167
_cell_length_c   4.07153167
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TeAsNO2
_chemical_formula_sum   'Te1 As1 N1 O2'
_cell_volume   67.49528772
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.00199217  0.00000000  0.00000000  1
  Te  Te1  1  0.50539155  0.50000000  0.50000000  1
  N  N2  1  0.49921603  0.00000000  0.50000000  1
  O  O3  1  0.50008334  0.50000000  0.00000000  1
  O  O4  1  0.00347186  0.50000000  0.50000000  1
",AsTeO2N,13.49905750591218
8594,"# generated using pymatgen
data_MnTeSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33460325
_cell_length_b   4.33460325
_cell_length_c   4.33460325
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnTeSO2
_chemical_formula_sum   'Mn1 Te1 S1 O2'
_cell_volume   81.44193025
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.11354215  0.00000000  0.00000000  1
  Mn  Mn1  1  0.55500575  0.50000000  0.50000000  1
  S  S2  1  0.45159036  0.00000000  0.50000000  1
  O  O3  1  0.39865155  0.50000000  0.00000000  1
  O  O4  1  -0.00814741  0.50000000  0.50000000  1
",TeMnO2S,16.28838599525113
4196,"# generated using pymatgen
data_ScZnNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16891730
_cell_length_b   4.16891730
_cell_length_c   4.16891730
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScZnNOF
_chemical_formula_sum   'Sc1 Zn1 N1 O1 F1'
_cell_volume   72.45524665
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00022720  0.00000000  0.00000000  1
  Sc  Sc1  1  0.50539221  0.50000000  0.50000000  1
  F  F2  1  0.49986235  0.00000000  0.50000000  1
  N  N3  1  0.49996932  0.50000000  0.00000000  1
  O  O4  1  0.00440643  0.50000000  0.50000000  1
",ZnScOFN,14.491049355470869
17377,"# generated using pymatgen
data_TiBiN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.25364932
_cell_length_b   4.25364932
_cell_length_c   4.25364932
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiBiN3
_chemical_formula_sum   'Ti1 Bi1 N3'
_cell_volume   76.96354235
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.20765504  0.00000000  -0.00000000  1
  Bi  Bi1  1  0.49822933  0.50000000  0.50000000  1
  N  N2  1  0.32742224  0.00000000  0.50000000  1
  N  N3  1  0.32742224  0.50000000  -0.00000000  1
  N  N4  1  -0.02405188  0.50000000  0.50000000  1
",TiBiN3,15.39270847493797
6609,"# generated using pymatgen
data_GeBN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73700162
_cell_length_b   3.73700162
_cell_length_c   3.73700162
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeBN2O
_chemical_formula_sum   'Ge1 B1 N2 O1'
_cell_volume   52.18790441
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.32269702  -0.00000000  0.00000000  1
  Ge  Ge1  1  0.46916622  0.50000000  0.50000000  1
  N  N2  1  0.37750380  0.00000000  0.50000000  1
  N  N3  1  0.37750380  0.50000000  0.00000000  1
  O  O4  1  -0.05350061  0.50000000  0.50000000  1
",BGeON2,10.437580884750153
1902,"# generated using pymatgen
data_OsRhNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.94724385
_cell_length_b   3.94724385
_cell_length_c   3.94724385
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   OsRhNO2
_chemical_formula_sum   'Os1 Rh1 N1 O2'
_cell_volume   61.50095658
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  0.19632927  -0.00000000  -0.00000000  1
  Rh  Rh1  1  0.52785846  0.50000000  0.50000000  1
  N  N2  1  0.39829058  0.00000000  0.50000000  1
  O  O3  1  0.41467861  0.50000000  0.00000000  1
  O  O4  1  0.01028249  0.50000000  0.50000000  1
",OsRhO2N,12.300191300967546
10200,"# generated using pymatgen
data_CrPtSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.10899449
_cell_length_b   4.10899449
_cell_length_c   4.10899449
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrPtSO2
_chemical_formula_sum   'Cr1 Pt1 S1 O2'
_cell_volume   69.37558795
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.06045439  0.00000000  0.00000000  1
  Cr  Cr1  1  0.56744765  0.50000000  0.50000000  1
  S  S2  1  0.33061556  0.00000000  0.50000000  1
  O  O3  1  0.57706846  0.50000000  -0.00000000  1
  O  O4  1  -0.02352961  0.50000000  0.50000000  1
",PtCrO2S,13.87511758776426
12945,"# generated using pymatgen
data_LiCaO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.56587816
_cell_length_b   4.56587816
_cell_length_c   4.56587816
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCaO2F
_chemical_formula_sum   'Li1 Ca1 O2 F1'
_cell_volume   95.18597349
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00029315  0.00000000  0.00000000  1
  Ca  Ca1  1  0.50384793  0.50000000  0.50000000  1
  F  F2  1  0.50022626  0.00000000  0.50000000  1
  O  O3  1  0.50033122  0.50000000  0.00000000  1
  O  O4  1  0.00474523  0.50000000  0.50000000  1
",LiCaO2F,19.03719464165193
14133,"# generated using pymatgen
data_ReRhO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04831694
_cell_length_b   4.04831694
_cell_length_c   4.04831694
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ReRhO3
_chemical_formula_sum   'Re1 Rh1 O3'
_cell_volume   66.34734013
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.18629619  0.00000000  0.00000000  1
  Rh  Rh1  1  0.45987637  0.50000000  0.50000000  1
  O  O2  1  0.34310812  -0.00000000  0.50000000  1
  O  O3  1  0.34310812  0.50000000  0.00000000  1
  O  O4  1  -0.05137358  0.50000000  0.50000000  1
",ReRhO3,13.269468047495526
2123,"# generated using pymatgen
data_TlVNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.95930115
_cell_length_b   3.95930115
_cell_length_c   3.95930115
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlVNO2
_chemical_formula_sum   'Tl1 V1 N1 O2'
_cell_volume   62.06626445
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.05356205  0.00000000  0.00000000  1
  V  V1  1  0.54449613  0.50000000  0.50000000  1
  N  N2  1  0.45503488  0.00000000  0.50000000  1
  O  O3  1  0.50055141  0.50000000  0.00000000  1
  O  O4  1  -0.01155237  0.50000000  0.50000000  1
",TlVO2N,12.413252908653519
17811,"# generated using pymatgen
data_TaTiN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90121885
_cell_length_b   3.90121885
_cell_length_c   3.90121885
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaTiN3
_chemical_formula_sum   'Ta1 Ti1 N3'
_cell_volume   59.37463344
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.18580706  0.00000000  -0.00000000  1
  Ti  Ti1  1  0.52646223  0.50000000  0.50000000  1
  N  N2  1  0.40763872  0.00000000  0.50000000  1
  N  N3  1  0.40763872  0.50000000  0.00000000  1
  N  N4  1  -0.01145409  0.50000000  0.50000000  1
",TaTiN3,11.874926701755196
581,"# generated using pymatgen
data_RbGaNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11554648
_cell_length_b   4.11554648
_cell_length_c   4.11554648
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbGaNO2
_chemical_formula_sum   'Rb1 Ga1 N1 O2'
_cell_volume   69.70798573
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00072243  -0.00000000  -0.00000000  1
  Ga  Ga1  1  0.50478804  0.50000000  0.50000000  1
  N  N2  1  0.50023437  0.00000000  0.50000000  1
  O  O3  1  0.50052668  0.50000000  0.00000000  1
  O  O4  1  0.00429607  0.50000000  0.50000000  1
",RbGaO2N,13.941597113654563
15689,"# generated using pymatgen
data_LiTaO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.57971262
_cell_length_b   3.57971262
_cell_length_c   3.57971262
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTaO3
_chemical_formula_sum   'Li1 Ta1 O3'
_cell_volume   45.87166345
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  -0.13700053  0.00000000  -0.00000000  1
  Li  Li1  1  0.51047026  0.50000000  0.50000000  1
  O  O2  1  0.54516928  0.00000000  0.50000000  1
  O  O3  1  0.54516928  0.50000000  -0.00000000  1
  O  O4  1  0.02584424  0.50000000  0.50000000  1
",TaLiO3,9.174332671173497
10469,"# generated using pymatgen
data_CuSiSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96298131
_cell_length_b   3.96298131
_cell_length_c   3.96298131
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuSiSO2
_chemical_formula_sum   'Cu1 Si1 S1 O2'
_cell_volume   62.23949680
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  -0.01116684  0.00000000  -0.00000000  1
  Si  Si1  1  0.57723512  0.50000000  0.50000000  1
  S  S2  1  0.32484076  -0.00000000  0.50000000  1
  O  O3  1  0.59757823  0.50000000  0.00000000  1
  O  O4  1  -0.01061789  0.50000000  0.50000000  1
",CuSiO2S,12.447899350222636
10575,"# generated using pymatgen
data_CoHgSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.56445413
_cell_length_b   4.56445413
_cell_length_c   4.56445413
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoHgSO2
_chemical_formula_sum   'Co1 Hg1 S1 O2'
_cell_volume   95.09693955
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.00026892  0.00000000  0.00000000  1
  Hg  Hg1  1  0.50592576  0.50000000  0.50000000  1
  S  S2  1  0.49886644  0.00000000  0.50000000  1
  O  O3  1  0.50033816  0.50000000  0.00000000  1
  O  O4  1  0.00492932  0.50000000  0.50000000  1
",CoHgO2S,19.019387936467957
2498,"# generated using pymatgen
data_SbTeNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09942401
_cell_length_b   4.09942401
_cell_length_c   4.09942401
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbTeNO2
_chemical_formula_sum   'Sb1 Te1 N1 O2'
_cell_volume   68.89195707
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.00107656  0.00000000  0.00000000  1
  Sb  Sb1  1  0.50527457  0.50000000  0.50000000  1
  N  N2  1  0.49952949  0.00000000  0.50000000  1
  O  O3  1  0.49985117  0.50000000  0.00000000  1
  O  O4  1  0.00439730  0.50000000  0.50000000  1
",TeSbO2N,13.7783913809624
8297,"# generated using pymatgen
data_SiWSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07003995
_cell_length_b   4.07003995
_cell_length_c   4.07003995
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiWSO2
_chemical_formula_sum   'Si1 W1 S1 O2'
_cell_volume   67.42112816
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  1  -0.08589375  0.00000000  0.00000000  1
  Si  Si1  1  0.63080671  0.50000000  0.50000000  1
  S  S2  1  0.41275839  -0.00000000  0.50000000  1
  O  O3  1  0.66089201  0.50000000  -0.00000000  1
  O  O4  1  0.04240950  0.50000000  0.50000000  1
",WSiO2S,13.48422566455045
4573,"# generated using pymatgen
data_NaNiNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89242002
_cell_length_b   3.89242002
_cell_length_c   3.89242002
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaNiNOF
_chemical_formula_sum   'Na1 Ni1 N1 O1 F1'
_cell_volume   58.97379724
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00091755  0.00000000  0.00000000  1
  Ni  Ni1  1  0.50036066  0.50000000  0.50000000  1
  F  F2  1  0.50061582  0.00000000  0.50000000  1
  N  N3  1  0.50086480  0.50000000  0.00000000  1
  O  O4  1  0.00110481  0.50000000  0.50000000  1
",NaNiOFN,11.794759462683299
13770,"# generated using pymatgen
data_RbPdO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12312057
_cell_length_b   4.12312057
_cell_length_c   4.12312057
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbPdO3
_chemical_formula_sum   'Rb1 Pd1 O3'
_cell_volume   70.09355769
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00170162  -0.00000000  0.00000000  1
  Pd  Pd1  1  0.54827858  0.50000000  0.50000000  1
  O  O2  1  0.47098820  0.00000000  0.50000000  1
  O  O3  1  0.47098820  0.50000000  0.00000000  1
  O  O4  1  0.01098821  0.50000000  0.50000000  1
",RbPdO3,14.01871156035241
15209,"# generated using pymatgen
data_PtPbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.30732833
_cell_length_b   4.30732833
_cell_length_c   4.30732833
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PtPbO3
_chemical_formula_sum   'Pt1 Pb1 O3'
_cell_volume   79.91419540
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.25244040  0.00000000  -0.00000000  1
  Pb  Pb1  1  0.53124094  0.50000000  0.50000000  1
  O  O2  1  0.36022232  0.00000000  0.50000000  1
  O  O3  1  0.36022232  0.50000000  -0.00000000  1
  O  O4  1  0.00183507  0.50000000  0.50000000  1
",PtPbO3,15.982839129137862
